credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,debt_consolidation,1.099,157.13,961.580.548,0,752,1.680.041.667,0,0,0,0,0,1
1,debt_consolidation,1.461,206.86,1.030.895.266,16.2,682,1.769.958.333,16626,91.9,2,0,0,1
1,all_other,1.496,277.16,1.104.132.055,4.5,712,1.379.958.333,5009,49.6,0,0,0,1
1,all_other,1.322,165.63,1.049.127.422,19.53,692,1.530.041.667,5948,48.8,0,0,0,1
1,educational,1.704,276.48,9.541.081.934,2.24,692,8010,984,98.4,0,2,0,1
1,small_business,1.565,699.73,1.148.452.599,3.6,722,5.657.958.333,16930,22.6,0,0,0,1
1,major_purchase,1.385,341.04,1.133.828.632,1.8,722,1140,3109,15.9,2,0,0,1
1,credit_card,1.385,341.04,118.493.977,7.25,697,3690,47134,50.7,3,0,0,1
1,all_other,1.218,59.94,9.798.127.037,6.33,717,1.230.041.667,1454,33.8,0,0,0,1
1,debt_consolidation,1.095,255.17,1.040.426.284,20.29,742,9.599.958.333,11904,38.3,0,0,0,1
1,all_other,1.287,134.54,1.016.585.182,23.22,677,2911,5610,80.1,3,0,0,1
1,all_other,0.16,70.32,1.008.580.911,2.55,667,3.509.958.333,0,63,0,0,0,1
1,debt_consolidation,1.821,181.3,1.071.441.777,11.39,662,5400,0,25.8,3,2,0,1
1,debt_consolidation,1.533,139.32,1.046.310.334,9.12,667,2.820.041.667,2653,49.1,1,0,0,1
1,educational,1.025,32.39,9.259.130.536,21.37,702,5.310.041.667,5430,48.9,0,1,0,1
1,home_improvement,1.189,663.28,1.101.205.017,2.89,742,3660,6863,46.7,4,0,0,1
1,small_business,1.739,716.95,1.103.488.966,13.51,697,4350,7574,35.6,3,1,0,1
1,all_other,1.114,393.65,1.122.524.339,7.82,737,3.179.958.333,10320,8.9,1,0,0,1
1,home_improvement,1.379,851.89,1.123.848.862,4.45,717,5.249.958.333,165,2.5,2,0,0,1
1,major_purchase,1.287,840.83,1.145.952.469,0.13,757,2190,14,0.2,2,0,0,1
0,debt_consolidation,1.608,35.2,1.030.895.266,23.84,642,2490,10125,90.4,1,0,0,0
0,debt_consolidation,1.608,246.38,121.521.443,22.47,647,7212,150971,92.3,4,0,0,1
0,debt_consolidation,0.16,787.53,1.126.446.411,19.34,682,3.780.041.667,15897,66,5,0,1,0
0,educational,164,126.4,1.030.895.266,29.6,677,1643,3043,58.5,1,0,0,1
0,debt_consolidation,1.482,242.05,1.071.441.777,19.12,652,2847,26531,52.6,33,0,0,1
0,debt_consolidation,1.482,172.89,106.454.249,18.51,652,4020,9792,64,8,0,0,1
0,debt_consolidation,138,149.96,1.073.639.668,16.7,662,4339,314,12.6,4,1,0,0
0,all_other,1.482,311.2,1.139.414.193,19.34,657,4.139.958.333,38329,77.3,0,0,0,1
0,debt_consolidation,1.703,570.69,1.135.510.138,25.32,672,4.149.958.333,38781,54.5,3,0,0,0
0,credit_card,1.324,404.03,1.220.607.265,21.31,697,5.879.958.333,152416,80.1,0,0,0,0
0,debt_consolidation,1.229,236.81,101.266.311,15.55,672,990,10410,63.9,1,0,0,0
0,home_improvement,1.229,250.15,1.073.639.668,03.03,672,983,5556,27.1,2,0,0,0
0,debt_consolidation,1.387,231.98,1.151.292.546,14.64,657,3498,39411,97.8,1,0,0,0
0,all_other,1.387,163.75,1.077.895.629,9.18,652,7556,4945,64.2,2,2,1,0
0,debt_consolidation,1.671,385.27,1.091.871.823,26.52,667,2.672.958.333,21300,65.5,4,0,0,0
0,all_other,775,156.11,1.115.625.052,8.81,772,6.389.958.333,0,7.3,4,0,0,0
0,all_other,838,204.84,1.078.931.908,4,742,3661,0,2.9,3,0,0,0
0,all_other,807,136.45,1.169.524.702,4,742,4080,0,22.1,6,0,0,0
0,all_other,933,80.69,1.160.823.564,10,712,2.819.958.333,0,17.2,6,0,0,0
0,all_other,933,124.62,1.149.272.276,10,707,4.079.958.333,0,56.8,1,0,1,0
0,all_other,1.154,164.98,1.091.508.846,10,697,3190,2447,65.5,4,0,0,1
0,all_other,1.028,164.42,1.146.163.217,10,702,2310,0,20.1,3,1,0,0
0,all_other,964,32.11,9.392.661.929,10,697,1050,0,48.7,2,0,0,0
0,all_other,996,103.2,1.191.839.057,10,692,6.030.041.667,0,19.8,2,0,0,0
0,all_other,1.028,113.39,1.210.071.213,10,687,3990,0,21.7,4,0,0,0
0,all_other,1.122,211.85,1.037.349.118,10,687,3.329.958.333,0,38.3,6,0,0,0
0,all_other,964,208.66,9.903.487.553,10,712,1139,0,10.7,4,0,0,1
0,all_other,996,64.5,8.699.514.748,10,687,810,0,70,1,0,0,0
0,all_other,1.249,42.65,1.059.663.473,10,707,5790,0,51.5,8,0,0,1
0,all_other,933,95.86,9.903.487.553,10,712,3.512.958.333,0,48.1,4,0,0,0
0,all_other,901,95.42,1.046.310.334,10,717,4770,0,14,3,0,0,0
0,all_other,775,209.18,1.222.098.096,1,802,6.840.041.667,0,8.6,5,0,0,0
0,all_other,775,218.55,1.139.075.783,1,802,3.570.041.667,0,0,1,0,0,0
0,all_other,743,155.38,1.165.442.503,1,802,6.750.041.667,0,5,5,0,0,0
0,all_other,1.122,344.87,1.100.209.984,19.5,742,5.609.958.333,0,0,5,1,0,0
0,all_other,712,30.94,1.081.977.828,1.1,772,5910,0,0.8,3,0,0,0
0,all_other,838,81.94,8.779.557.456,6.46,722,1.230.041.667,0,0.1,2,0,0,1
0,all_other,743,93.23,1.128.978.191,0.39,797,4441,0,0.5,0,0,0,0
0,all_other,743,77.69,1.110.682.015,10.36,787,5.250.041.667,0,1.3,5,0,0,0
0,all_other,775,156.11,1.261.153.775,5.38,757,5641,0,23.5,4,0,0,0
0,all_other,1.407,34.21,101.266.311,16.27,642,5.670.416.667,0,85,0,0,0,0
0,all_other,1.091,45.78,1.059.663.473,8.61,672,8.490.041.667,0,0.5,0,0,1,0
0,all_other,1.122,164.23,1.023.995.979,3.51,672,1139,0,56.2,4,1,0,0
0,all_other,901,38.17,1.049.127.422,3.27,707,4680,0,2.2,5,1,0,0
0,debt_consolidation,964,141.25,1.030.895.266,3.72,697,1050,3493,63.5,0,0,0,0
0,debt_consolidation,1.059,195.28,9.903.487.553,12.9,697,4.169.958.333,13660,66,4,0,0,0
0,debt_consolidation,712,61.87,1.191.839.057,5.6,802,8.489.958.333,150786,2.2,0,0,0,0
0,educational,147,345.18,1.081.977.828,7.22,652,2820,10025,85,0,2,0,0
0,debt_consolidation,964,61,1.151.292.546,10,707,6.360.041.667,0,41.5,6,0,0,0
0,all_other,1.312,180.57,829.404.964,15,662,1.789.583.333,0,47.8,1,0,0,0
0,credit_card,1.312,202.51,9.392.661.929,4.4,657,8.989.583.333,5251,49.3,9,0,0,0
0,credit_card,128,67.2,9.210.340.372,3.48,647,1.169.958.333,571,61.9,0,1,0,0
0,debt_consolidation,1.312,226.98,1.100.209.984,13.16,672,5880,5513,88.9,9,0,1,1
0,credit_card,1.501,693.45,1.128.978.191,3.11,672,3570,7883,59.3,6,1,0,1
0,credit_card,1.059,325.46,1.091.508.846,17.96,727,3180,6559,24.8,5,0,0,0
0,credit_card,1.691,142.43,1.112.726.298,19.62,657,2.009.958.333,1943,25.6,3,1,0,0
0,all_other,1.438,89.35,106.454.249,16.91,642,5549,4139,52.4,18,4,1,1
0,debt_consolidation,1.091,114.44,961.580.548,11.52,682,990,3570,72.4,0,0,0,0
0,debt_consolidation,1.186,265.17,1.105.089.001,10.42,687,6.388.958.333,7406,58.8,14,0,1,1
0,home_improvement,1.312,135.01,1.037.349.118,7.91,652,5.609.958.333,9129,73.3,3,0,1,0
0,credit_card,147,345.18,1.108.214.255,6.37,647,1896,2211,73.7,6,0,0,0
0,educational,1.028,38.88,829.404.964,8.1,682,368,900,37.5,1,0,0,0
0,credit_card,1.249,33.45,1.037.349.118,5.21,652,2.429.958.333,1636,16.7,2,4,0,0
0,debt_consolidation,1.249,150.52,1.034.174.248,9.56,662,780,4494,76.2,1,0,0,0
0,educational,1.438,61.86,1.059.663.473,4.11,632,629,6214,55,9,0,0,1
0,credit_card,1.533,139.31,1.136.210.258,20.12,652,2849,37318,75.4,1,0,0,0
0,all_other,1.122,164.23,1.101.862.914,14.48,692,2969,9442,51.3,15,0,0,1
0,credit_card,1.438,42.96,9.210.340.372,5.64,632,660,1269,105.7,1,0,0,0
0,debt_consolidation,1.596,316.25,9.903.487.553,15.66,642,5370,5673,22,1,0,0,0
0,all_other,1.438,68.73,1.059.663.473,15.57,642,2.389.583.333,17312,86.6,0,0,0,0
0,debt_consolidation,147,110.46,9.472.704.636,9.42,637,449,1670,55.6,1,0,0,0
0,educational,1.754,43.11,9.169.518.377,8.38,612,659,546,47.6,0,1,0,0
0,debt_consolidation,1.249,140.48,1.080.972.795,7.68,662,1019,6670,72.5,1,0,0,0
0,debt_consolidation,1.501,34.68,9.757.305.042,20,652,1052,2484,35.4,2,0,0,0
0,educational,1.059,133.44,1.059.663.473,9.51,682,406,705,54.2,2,0,0,0
0,credit_card,1.217,116.54,9.210.340.372,14.76,667,1022,4784,95.7,0,0,0,0
0,debt_consolidation,1.375,102.17,9.392.661.929,19.3,667,5.668.958.333,2545,14.4,4,1,0,1
0,credit_card,1.343,67.81,1.071.441.777,8.75,647,419,1615,54.1,8,0,1,0
0,all_other,1.533,365.69,1.103.488.966,1.72,642,1470,1437,95.8,13,0,0,1
0,debt_consolidation,1.407,171.05,1.071.441.777,0.53,642,2846,123,41,6,13,0,0
0,debt_consolidation,1.091,425.04,1.103.488.966,20,697,4.979.958.333,13748,50.2,4,0,1,0
0,all_other,996,257.99,101.266.311,0.48,702,5.999.583.333,316,19.2,1,0,0,0
0,credit_card,1.501,346.73,1.081.977.828,7.75,647,1500,16246,83.3,1,0,0,1
0,credit_card,1.691,284.86,1.100.209.984,20.22,647,6209,6755,99.3,1,0,0,1
0,all_other,1.722,464.95,1.037.349.118,15.98,642,810,6703,79.8,1,0,0,1
0,educational,1.438,412.37,961.580.548,6.48,672,1140,1464,83.7,12,0,0,0
0,all_other,1.628,670.59,1.151.292.546,9.79,662,449,1603,64.1,1,0,0,1
0,debt_consolidation,128,201.6,1.095.080.655,15.2,667,6.449.958.333,13622,79.7,4,2,1,0
0,all_other,1.091,196.18,8.853.665.428,8.57,682,334,0,25.2,2,0,0,1
0,credit_card,1.691,489.61,1.312.236.338,7.47,667,3600,168496,46.1,2,1,0,1
0,debt_consolidation,1.533,332.6,1.250.617.724,7.33,682,5.009.958.333,107007,29.8,5,0,0,1
0,educational,1.501,443.81,9.798.127.037,2.2,657,1548,668,66.8,0,0,0,0
0,debt_consolidation,838,63.03,9.998.797.732,13.09,737,5.999.583.333,425,9.4,0,0,0,0
0,debt_consolidation,743,108.77,1.261.153.775,1,802,8.593.958.333,150786,17,0,0,0,0
0,credit_card,996,80.63,9.798.127.037,2.33,692,9.289.583.333,2937,43.3,1,0,0,1
0,credit_card,1.375,170.29,1.151.292.546,6.2,647,1.978.958.333,9501,64.6,10,0,0,0
0,credit_card,1.786,585.41,1.169.524.702,14.09,652,1140,1100,6,0,1,0,0
0,debt_consolidation,1.691,318.69,1.115.625.052,1.35,637,780,2864,81.6,1,0,0,1
0,credit_card,147,172.59,1.081.977.828,15.14,647,3299,36662,82.9,0,0,0,0
0,debt_consolidation,1.343,193.26,1.108.214.255,18.22,667,9.909.583.333,3023,12.6,3,0,1,0
0,small_business,964,287.3,1.151.292.546,18.24,757,4829,2150,4.2,13,1,0,0
0,all_other,1.565,131.19,8.892.886.141,17.31,642,3.478.958.333,0,69.5,1,0,0,1
0,credit_card,1.091,163.48,1.065.725.935,1.21,677,719,1424,43.2,1,0,0,0
0,credit_card,1.217,499.45,1.132.900.263,17.02,712,4320,37570,59.5,5,0,0,0
0,all_other,807,141.15,9.811.372.264,3.29,737,1200,0,0,1,0,0,0
0,educational,838,94.54,9.903.487.553,6.72,732,3.149.958.333,7021,27.4,9,0,0,0
0,all_other,1.186,49.72,1.023.995.979,14.31,667,5.399.583.333,0,0,1,1,0,0
0,debt_consolidation,147,207.11,9.998.797.732,20,667,2614,15782,36.2,19,0,0,0
0,credit_card,1.249,100.35,1.108.214.255,14.25,667,2940,8143,60.3,8,0,0,0
0,debt_consolidation,1.596,388.28,1.022.976.514,12.9,647,3720,2621,51.5,3,0,0,1
0,all_other,743,77.69,1.003.451.581,0.53,747,3630,416,10.4,5,0,0,1
0,small_business,1.501,403.07,1.038.899.537,0.74,647,2.389.583.333,381,63.5,4,0,0,0
0,debt_consolidation,1.722,64.38,7.547.501.683,18.99,642,450,702,87.7,0,0,0,0
0,debt_consolidation,1.722,525.75,101.266.311,14.74,652,5820,1055,39.1,1,0,0,0
0,credit_card,1.407,61.58,9.229.358.378,05.06,637,750,2925,97.5,1,0,0,0
0,credit_card,1.028,81,9.298.351.249,7.14,692,3964,0,0,1,0,0,0
0,educational,1.375,102.17,8.862.483.576,2.38,642,3972,469,93.8,0,1,0,0
0,all_other,933,127.82,1.081.977.828,4,702,9.959.583.333,6500,80,3,0,0,0
0,debt_consolidation,1.533,364.82,1.020.359.214,13.02,647,1109,8742,87.4,0,0,0,0
0,all_other,807,78.42,1.128.978.191,0.09,727,6678,6,1.5,0,1,0,0
0,debt_consolidation,1.533,364.82,1.059.663.473,11.76,647,1.019.958.333,12274,66.3,2,0,0,0
0,all_other,1.091,98.09,9.472.704.636,4.62,672,359,0,0,0,0,0,0
0,debt_consolidation,1.375,170.29,9.903.487.553,0,647,1230,0,0,1,1,0,1
0,educational,1.059,156.23,9.652.844.328,0,682,1109,0,0,6,0,0,0
0,debt_consolidation,1.091,163.48,1.046.310.334,1.2,677,5.999.583.333,350,31.8,2,0,0,1
0,debt_consolidation,1.186,348.03,1.081.977.828,13.8,682,1440,18927,77.9,5,0,0,0
0,home_improvement,1.596,84.34,1.004.324.949,15.86,632,5.699.583.333,231,77,2,0,0,1
0,debt_consolidation,147,207.11,1.126.446.411,10.23,642,5.999.583.333,4103,93.7,0,0,0,0
0,credit_card,1.249,167.24,1.210.071.213,21.35,692,6.046.958.333,222702,30.5,0,0,0,0
0,debt_consolidation,1.628,441.18,1.140.756.495,1.31,642,2550,3864,56.7,2,2,0,0
0,credit_card,1.312,337.52,1.108.214.255,25,697,3047,53670,57.3,0,0,0,0
0,home_improvement,1.312,67.51,1.071.441.777,4.83,642,2.489.958.333,0,0,1,0,0,1
0,credit_card,1.754,472.38,1.108.214.255,23.78,657,6.088.958.333,27730,57.8,0,2,0,0
0,debt_consolidation,1.628,303.55,1.093.310.697,11.38,667,2520,9221,98.1,4,2,0,0
0,debt_consolidation,1.375,340.57,1.030.895.266,2.16,657,6.299.583.333,1863,51,5,0,0,1
0,all_other,1.122,131.38,1.016.585.182,10.85,677,2.919.583.333,25,2.5,4,0,0,1
0,all_other,838,15.76,1.040.426.284,2.15,717,6359,3461,18.6,10,0,0,0
0,debt_consolidation,1.722,303.98,1.023.995.979,22.93,642,1800,7985,89.5,4,0,0,0
0,debt_consolidation,1.786,360.83,1.071.441.777,15.65,652,3.964.958.333,13784,61.5,1,1,0,0
0,educational,1.501,151.69,1.108.214.255,5.48,642,1.739.958.333,4982,73.8,6,0,1,1
0,all_other,1.754,538.84,1.108.214.255,10.01,647,2.368.958.333,2469,94.5,0,0,0,1
0,debt_consolidation,1.028,129.6,9.893.437.217,5.82,682,5.399.583.333,7276,35.1,4,0,0,0
0,all_other,933,131.01,9.680.344.001,2.7,702,391,355,59.2,0,0,0,0
0,home_improvement,1.467,345.04,1.110.194.518,0.76,647,1.085.995.833,991,15.2,1,3,0,0
0,credit_card,1.754,183.21,1.019.241.884,13.44,627,419,2798,71.4,0,0,0,1
0,all_other,1.122,118.24,1.081.977.828,2.86,667,181,736,51.3,2,0,0,0
0,credit_card,1.312,40.51,1.107.153.262,3.77,642,4830,12331,78,3,0,0,0
0,debt_consolidation,1.786,184.02,1.100.209.984,5.3,617,720,4333,95.4,4,0,0,1
0,credit_card,933,319.54,1.105.089.001,0.82,717,346,0,0,2,0,0,0
0,educational,1.596,421.65,1.128.978.191,4.61,647,2.999.583.333,339,82.7,12,0,0,0
0,debt_consolidation,1.375,166.88,1.068.051.622,03.01,647,1260,1893,90.1,2,0,1,1
0,all_other,87,158.31,961.580.548,9.84,727,2220,5243,31.6,4,0,0,1
0,educational,1.438,240.54,1.091.508.846,8.9,647,3000,5390,66.9,3,0,0,0
0,home_improvement,1.122,67.33,1.147.210.347,25,707,4.202.958.333,74292,94.6,0,0,0,0
0,educational,1.407,82.11,1.054.534.144,18.51,652,4.318.958.333,5295,83,0,1,0,1
0,debt_consolidation,1.754,224.52,1.046.310.334,19.85,657,5460,17659,58.7,9,0,0,1
0,debt_consolidation,1.343,169.51,9.903.487.553,0,652,330,0,0,1,0,0,1
0,small_business,1.722,305.77,1.100.209.984,8.84,642,720,5059,79,4,0,0,1
0,debt_consolidation,1.154,494.93,1.081.977.828,0,687,2.999.583.333,557,22.3,1,0,0,0
0,debt_consolidation,1.533,98.39,1.030.895.266,21.28,652,1830,509,72.7,3,0,0,0
0,home_improvement,1.407,191.59,961.580.548,2,642,2.389.583.333,852,77.5,5,0,0,1
0,debt_consolidation,1.343,81.37,9.903.487.553,11.64,652,2.819.958.333,233,15.1,0,5,0,0
0,all_other,1.312,141.76,9.210.340.372,10.68,652,390,2942,58.8,6,0,0,0
0,all_other,1.407,143.69,1.008.580.911,12.55,647,2220,0,0,9,0,0,1
0,debt_consolidation,1.786,432.99,106.046.029,12.83,652,2.878.958.333,4157,96.7,12,0,1,1
0,all_other,1.122,173.25,1.115.625.052,25.78,722,4080,17844,31.1,0,0,0,0
0,debt_consolidation,1.786,158.77,1.173.606.902,25.77,662,7.979.958.333,68438,96.2,0,1,1,0
0,debt_consolidation,1.375,204.34,9.903.487.553,8.4,652,5.439.583.333,1421,71.7,3,0,0,0
0,all_other,87,158.31,1.024.065.669,1.8,722,900,827,51.7,2,0,0,1
0,all_other,1.467,316.58,1.049.127.422,0.33,692,360,136,1.1,8,0,0,1
0,all_other,1.659,510.47,1.103.488.966,24.45,662,1260,15783,74.5,4,0,0,0
0,all_other,1.501,145.62,1.108.214.255,10.69,647,2969,3028,9.8,10,1,0,0
0,debt_consolidation,1.501,332.84,1.140.756.495,15.33,652,6.418.958.333,22158,80.7,10,2,1,0
0,all_other,128,278.03,1.096.819.829,7.99,667,6210,2303,32.9,4,2,0,0
0,credit_card,1.375,102.17,1.050.506.754,23.61,672,1.049.958.333,15123,54.4,2,0,0,0
0,small_business,1.754,290.97,1.089.673.933,9.98,642,3450,18865,60.8,0,0,0,1
0,debt_consolidation,1.375,170.29,9.903.487.553,0.6,642,1.289.958.333,77,11,18,1,0,0
0,credit_card,1.312,118.14,1.046.310.334,3.94,647,1.739.958.333,2680,57,0,2,0,0
0,educational,1.059,162.73,1.030.895.266,1.8,682,420,829,21.8,2,0,0,0
0,debt_consolidation,1.596,298.67,1.027.505.111,11.42,667,4050,3879,71.8,8,0,1,1
0,debt_consolidation,1.438,359.95,1.096.819.829,4.26,647,2.009.958.333,14000,55.8,12,0,0,0
0,debt_consolidation,1.754,376.29,1.034.174.248,22.37,642,4470,10713,82.4,4,0,0,1
0,educational,1.059,265.25,1.185.863.349,6.7,687,6359,7260,41.7,8,0,0,0
0,small_business,1.533,870.68,1.201.370.075,13.35,687,6659,18538,47.3,8,1,1,1
0,all_other,1.407,205.27,1.049.127.422,0,647,5879,0,0,0,2,0,1
0,debt_consolidation,1.438,149.48,9.852.194.258,13.45,642,1139,2422,105.3,3,0,0,0
0,all_other,1.312,168.76,9.729.134.165,5.36,652,2.999.583.333,2486,82.9,0,0,0,1
0,all_other,901,15.91,760.090.246,0,702,2.389.583.333,0,0,6,0,0,1
0,all_other,128,334.3,1.020.359.214,1.42,667,2.999.583.333,938,47.6,4,0,0,0
0,debt_consolidation,1.154,131.99,9.825.526.011,1.3,667,2910,258,86,2,0,0,1
0,small_business,1.438,768.01,1.230.138.283,14.5,692,7387,81330,77.5,4,0,0,0
0,credit_card,1.628,423.55,1.077.895.629,11.53,652,900,11134,77.5,6,0,0,1
0,debt_consolidation,1.028,259.2,983.091.686,6.97,697,6.299.583.333,4380,49.2,0,0,0,0
0,all_other,1.122,131.38,9.574.983.486,1.67,672,1.289.958.333,74,37,4,0,0,0
0,credit_card,1.312,168.76,1.063.585.545,2.48,652,7.528.958.333,2636,32.9,1,0,0,0
0,debt_consolidation,1.438,359.95,1.122.524.339,13.07,657,2.429.958.333,22764,39.7,1,0,0,0
0,debt_consolidation,1.312,230.36,1.141.861.479,9.63,692,2.489.958.333,5537,79.1,6,0,0,0
0,small_business,1.154,659.91,1.333.100.224,2.33,692,4.005.958.333,0,0,5,0,0,1
0,home_improvement,1.028,294.83,104.341.158,10.66,687,5.999.583.333,1521,27.7,12,0,0,1
0,debt_consolidation,1.217,199.78,1.030.895.266,2.2,662,6.589.583.333,2468,79.6,1,0,0,0
0,debt_consolidation,1.122,131.38,1.040.426.284,15.27,672,2700,3323,32.6,4,0,0,0
0,debt_consolidation,1.438,123.71,1.035.774.282,18.51,642,3390,869,96.6,2,0,0,0
0,home_improvement,964,320.99,9.998.797.732,18.55,722,540,63,4.2,2,0,0,0
0,debt_consolidation,1.628,99.71,1.100.209.984,4.22,622,479,2581,64.5,10,0,0,0
0,debt_consolidation,1.186,23.21,100.604.913,11.33,657,2.879.958.333,4479,101.8,1,0,0,1
0,educational,1.217,299.67,9.998.797.732,3.27,667,7.089.583.333,0,0,1,0,0,0
0,small_business,1.501,346.71,1.034.174.248,23.34,667,2190,3283,63.1,7,0,0,0
0,debt_consolidation,1.754,500.22,1.071.441.777,23.65,652,2670,81695,92.9,0,0,0,0
0,educational,1.407,171.06,9.472.704.636,13.38,642,810,5908,34.8,2,0,0,0
0,debt_consolidation,1.754,705.87,1.071.441.777,25.63,667,2670,35460,86.7,19,0,0,0
0,small_business,1.249,836.23,1.131.447.453,15.13,702,11430,43302,53.8,4,0,0,1
0,small_business,1.596,878.44,1.156.171.563,26.55,707,6630,78203,90,0,0,0,0
0,credit_card,1.438,359.95,1.124.504.602,9.98,642,4.679.958.333,15918,101.4,6,0,0,1
0,all_other,933,287.59,961.580.548,13.36,717,3.268.958.333,2588,103.5,0,0,0,1
0,debt_consolidation,1.028,162,1.115.625.052,0.26,687,3.449.583.333,1169,48.7,0,0,0,0
0,debt_consolidation,1.438,227.66,1.071.441.777,15.63,642,2.099.958.333,5575,66.4,0,1,0,1
0,credit_card,1.249,468.29,1.121.182.037,20.68,682,4.349.958.333,8009,74.2,4,0,1,0
0,all_other,1.154,98.99,1.122.524.339,18.26,672,2670,1393,43.5,7,0,0,0
0,home_improvement,1.628,59.12,1.138.509.209,26.52,652,3.959.958.333,51914,88.5,0,0,0,1
0,debt_consolidation,1.343,186.46,1.049.127.422,16.03,652,2.159.958.333,3132,97.9,4,0,0,0
0,all_other,1.154,164.98,1.062.132.735,10.36,672,6.839.958.333,15301,46.8,7,1,0,0
0,debt_consolidation,1.596,337.32,1.109.741.002,23.27,657,7.593.958.333,25348,91.6,1,0,0,0
0,small_business,933,178.94,1.146.163.217,0.13,702,210,327,21.8,1,0,0,0
0,all_other,1.028,181.44,8.517.193.191,0,682,2.389.583.333,0,0,3,0,0,1
0,debt_consolidation,1.438,240.54,1.030.895.266,04.04,642,450,2288,53.2,2,0,0,1
0,debt_consolidation,1.122,246.33,9.903.487.553,5.46,677,1260,4310,50.7,7,0,0,1
0,educational,1.122,82.11,1.030.895.266,0.4,672,1590,174,9.2,7,1,0,0
0,credit_card,1.438,274.9,1.098.529.272,23.86,677,7.258.958.333,14301,60.2,4,0,0,1
0,debt_consolidation,1.407,136,1.073.639.668,13.51,642,1.708.958.333,4033,53.1,8,0,0,0
0,debt_consolidation,964,192.6,1.160.823.564,15.49,707,5280,33985,85,11,0,0,0
0,credit_card,1.249,16.73,9.798.127.037,19.2,657,5130,9231,44,1,4,0,0
0,all_other,1.565,293.87,1.049.127.422,21.5,642,1830,3896,34.2,3,0,0,1
0,debt_consolidation,128,67.2,9.903.487.553,2.58,652,1830,1123,23.1,4,2,0,1
0,debt_consolidation,128,335.98,1.093.596.004,05.04,662,1.049.958.333,11766,72.6,0,0,0,1
0,all_other,1.407,239.49,106.974.208,14.92,652,3720,0,0,1,2,0,0
0,home_improvement,964,385.19,1.037.349.118,1.99,707,2310,6306,36.7,7,0,0,1
0,debt_consolidation,147,621.34,1.169.524.702,26.25,697,5909,130799,89.4,3,0,0,0
0,all_other,1.407,29.08,1.023.995.979,21.26,642,2339,14479,78.3,2,0,0,0
0,debt_consolidation,1.091,326.97,1.122.524.339,8,677,2.189.958.333,1170,49.1,8,0,1,1
0,debt_consolidation,1.375,272.46,9.903.487.553,13.2,652,1110,6014,72.5,3,0,0,0
0,debt_consolidation,128,161.27,1.104.292.184,12.61,652,2609,9212,56.9,0,3,0,0
0,all_other,1.312,202.52,1.100.209.984,01.02,652,539,1328,41.5,3,0,0,0
0,debt_consolidation,147,324.48,1.117.043.516,21.58,657,2984,1992,18.3,3,6,0,0
0,small_business,1.407,855.3,1.204.355.372,20.2,687,5774,216959,45.4,4,0,0,0
0,debt_consolidation,1.375,170.29,9.680.344.001,9.45,642,841,4467,93.1,0,0,0,0
0,educational,933,319.54,112.515.607,16.29,717,3480,2,0.1,16,0,0,0
0,all_other,1.407,51.32,9.341.368.634,22.95,642,3.299.583.333,1201,75.1,3,0,0,1
0,debt_consolidation,1.786,88.41,1.091.508.846,9.62,612,1230,1190,119,15,0,0,0
0,all_other,1.375,81.74,1.099.373.159,18.51,647,7110,21899,69.1,4,2,0,0
0,small_business,128,167.99,1.151.292.546,9.98,652,2.519.958.333,40238,63.2,10,0,0,0
0,credit_card,1.343,169.51,1.149.272.276,12.53,647,2.849.958.333,9568,97.1,1,0,3,0
0,all_other,1.375,170.29,1.020.507.253,1.6,642,4.500.416.667,1202,92.5,1,0,0,0
0,small_business,128,167.99,9.903.487.553,19.02,662,959,0,0,1,0,0,0
0,debt_consolidation,1.628,882.39,1.169.524.702,19.02,667,6.390.041.667,121719,60,5,0,0,1
0,debt_consolidation,1.312,168.76,961.580.548,8.72,647,1.530.041.667,5183,46.3,1,1,0,1
0,small_business,1.596,489.29,1.108.214.255,21.93,657,6.030.041.667,254,36.3,6,1,0,1
0,small_business,1.343,508.53,1.091.508.846,19.44,672,4.860.041.667,15973,31.6,8,3,0,1
0,all_other,1.343,162.73,1.112.726.298,12.11,647,5489,8174,76.7,12,0,1,0
0,educational,1.091,326.97,1.066.895.539,4.19,682,630,58,7.2,1,0,0,1
0,all_other,996,386.99,1.071.441.777,2.48,707,2.981.041.667,1458,11,4,0,0,0
0,debt_consolidation,1.438,206.18,9.969.275.293,18.93,642,5.700.416.667,1400,16.9,7,0,0,0
0,all_other,1.438,227.66,1.071.441.777,18.32,647,1.140.041.667,6367,80.6,0,0,0,0
0,all_other,1.533,487.59,1.123.848.862,9.49,652,2789,16075,80.4,1,1,0,1
